,hour_of_day,country,device_type,login_success,sessions_per_hour
4539,6,UK,mobile,True,2
4540,8,US,mobile,True,5
4541,14,US,mobile,True,1
4542,9,US,mobile,True,4
4543,9,UK,mobile,True,4
4544,12,US,mobile,False,3
4545,19,US,mobile,True,5
4546,0,US,mobile,True,3
4547,17,US,mobile,True,6
4548,17,UK,mobile,True,2
4549,19,AU,desktop,True,2
4550,21,US,mobile,True,4
4551,1,FR,mobile,True,4
4552,8,CA,desktop,True,9
4553,20,CA,desktop,True,5
4554,12,CA,mobile,True,0
4555,15,DE,mobile,True,3
4556,17,US,mobile,True,1
4557,17,UK,mobile,True,6
4558,21,CA,desktop,True,5
4559,23,UK,mobile,True,6
4560,18,DE,desktop,True,7
4561,9,US,mobile,True,5
4562,20,CA,mobile,True,4
4563,3,UK,desktop,True,3
4564,9,US,mobile,True,2
4565,20,US,mobile,True,2
4566,9,CA,tablet,True,3
4567,9,FR,desktop,True,5
4568,7,UK,desktop,True,4
4569,20,DE,mobile,True,2
4570,13,UK,mobile,True,5
4571,17,US,desktop,False,5
4572,9,US,mobile,True,1
4573,18,US,desktop,True,8
4574,18,US,mobile,True,5
4575,10,US,mobile,True,3
4576,12,CA,tablet,True,0
4577,8,CA,mobile,True,1
4578,22,US,mobile,True,3
4579,17,US,mobile,True,4
4580,21,US,mobile,True,1
4581,10,UK,mobile,True,3
4582,19,US,mobile,True,2
4583,18,US,mobile,True,1
4584,17,FR,desktop,True,5
4585,22,DE,mobile,True,4
4586,11,US,tablet,True,2
4587,7,UK,mobile,True,1
4588,17,US,mobile,True,2
4589,18,DE,mobile,True,5
4590,15,UK,desktop,True,4
4591,8,US,tablet,True,6
4592,13,CA,desktop,True,4
4593,10,US,mobile,True,1
4594,12,US,mobile,True,1
4595,17,US,desktop,True,5
4596,18,UK,desktop,False,2
4597,9,US,tablet,True,5
4598,12,US,mobile,True,6
4599,9,US,tablet,True,3
4600,8,US,mobile,True,2
4601,19,DE,mobile,True,3
4602,20,US,mobile,True,4
4603,11,US,mobile,True,0
4604,18,CA,desktop,False,3
4605,20,DE,desktop,True,10
4606,19,DE,desktop,True,4
4607,8,UK,desktop,True,5
4608,22,US,mobile,True,1
4609,11,CA,desktop,True,5
4610,10,CA,mobile,True,4
4611,5,US,desktop,True,9
4612,13,FR,desktop,True,3
4613,6,US,desktop,True,2
4614,9,AU,mobile,True,4
4615,10,FR,desktop,True,4
4616,19,CA,mobile,True,8
4617,20,FR,mobile,True,5
4618,10,CA,desktop,True,3
4619,20,US,mobile,True,6
4620,20,UK,desktop,True,1
4621,18,US,mobile,True,3
4622,7,US,mobile,True,1
4623,17,CA,desktop,True,3
4624,21,US,mobile,True,3
4625,17,US,mobile,True,4
4626,10,UK,mobile,True,1
4627,13,FR,mobile,True,4
4628,17,US,desktop,True,4
4629,14,US,mobile,True,2
4630,7,US,desktop,True,4
4631,10,CA,desktop,True,4
4632,19,US,mobile,True,1
4633,20,CA,desktop,True,5
4634,7,US,desktop,True,3
4635,22,US,mobile,True,5
4636,10,FR,mobile,True,2
4637,17,US,mobile,True,2
4638,18,UK,desktop,True,6
4639,19,US,desktop,True,1
4640,21,UK,mobile,True,2
4641,10,UK,desktop,True,6
4642,20,US,desktop,True,4
4643,7,US,desktop,True,2
4644,18,US,desktop,True,4
4645,18,CA,mobile,False,2
4646,17,DE,desktop,True,3
4647,9,UK,desktop,True,4
4648,20,UK,desktop,True,14
4649,8,US,mobile,True,1
4650,4,US,mobile,True,4
4651,18,US,mobile,True,2
4652,13,US,mobile,True,1
4653,19,US,desktop,True,2
4654,11,UK,mobile,True,4
4655,8,UK,desktop,True,4
4656,19,FR,desktop,True,0
4657,14,US,desktop,True,5
4658,8,CA,mobile,True,3
4659,18,DE,tablet,True,2
4660,14,UK,desktop,False,6
4661,16,US,desktop,True,5
4662,13,US,mobile,True,4
4663,19,US,mobile,True,4
4664,19,US,mobile,True,4
4665,18,CA,mobile,True,2
4666,6,US,mobile,True,7
4667,19,US,mobile,True,2
4668,17,CA,desktop,True,11
4669,17,DE,mobile,True,2
4670,11,UK,mobile,True,5
4671,20,CA,desktop,True,5
4672,18,US,mobile,True,4
4673,7,US,desktop,True,5
4674,12,US,mobile,True,2
4675,20,UK,mobile,True,4
4676,3,FR,mobile,True,3
4677,22,US,desktop,True,4
4678,17,UK,mobile,True,3
4679,16,US,desktop,False,4
4680,9,UK,mobile,True,4
4681,9,US,mobile,True,2
4682,21,US,desktop,True,5
4683,10,DE,mobile,True,6
4684,18,UK,desktop,True,3
4685,11,UK,mobile,True,2
4686,7,US,mobile,True,5
4687,0,US,desktop,True,6
4688,14,US,tablet,True,3
4689,22,DE,mobile,True,3
4690,11,AU,desktop,True,2
4691,11,UK,mobile,True,1
4692,10,US,desktop,True,13
4693,14,DE,desktop,True,4
4694,12,UK,mobile,True,2
4695,20,UK,mobile,True,4
4696,13,US,mobile,True,4
4697,13,CA,mobile,True,4
4698,7,UK,mobile,True,4
4699,23,DE,desktop,True,3
4700,9,DE,tablet,True,0
4701,5,US,mobile,True,3
4702,17,CA,mobile,True,2
4703,16,DE,mobile,True,1
4704,12,US,desktop,False,4
4705,12,US,mobile,True,2
4706,19,US,mobile,True,4
4707,8,UK,mobile,True,1
4708,19,US,mobile,True,1
4709,17,UK,mobile,True,1
4710,12,US,mobile,True,3
4711,12,FR,mobile,True,1
4712,9,US,mobile,True,5
4713,18,US,mobile,True,1
4714,14,UK,mobile,True,2
4715,10,UK,mobile,True,4
4716,16,US,desktop,True,7
4717,23,US,desktop,True,4
4718,12,US,mobile,True,2
4719,21,CA,mobile,True,2
4720,10,DE,desktop,True,8
4721,4,UK,mobile,True,4
4722,8,CA,mobile,True,3
4723,12,CA,mobile,True,1
4724,9,US,desktop,True,5
4725,0,AU,desktop,True,7
4726,21,DE,mobile,True,5
4727,19,US,mobile,True,1
4728,18,US,desktop,True,2
4729,8,US,desktop,True,5
4730,7,US,tablet,True,0
4731,5,CA,mobile,True,3
4732,18,UK,mobile,True,2
4733,21,DE,desktop,True,2
4734,12,CA,mobile,True,6
4735,7,CA,mobile,True,3
4736,14,CA,mobile,True,3
4737,10,US,desktop,True,8
4738,11,US,desktop,True,3
4739,16,CA,mobile,True,3
4740,18,US,desktop,True,6
4741,7,US,mobile,True,4
4742,2,FR,desktop,True,7
4743,23,CA,mobile,True,2
4744,9,US,mobile,True,0
4745,4,CA,mobile,True,1
4746,8,DE,mobile,True,5
4747,2,US,mobile,True,1
4748,11,US,mobile,False,5
4749,19,FR,tablet,True,1
4750,10,US,mobile,False,4
4751,12,US,mobile,True,2
4752,17,UK,mobile,True,4
4753,13,DE,mobile,True,8
4754,20,US,mobile,False,0
4755,20,US,desktop,True,9
4756,0,US,mobile,True,0
4757,18,AU,desktop,True,8
4758,13,US,desktop,True,2
4759,23,UK,mobile,True,5
4760,13,FR,mobile,True,1
4761,23,US,desktop,False,6
4762,18,AU,mobile,True,2
4763,9,FR,mobile,True,4
4764,14,FR,desktop,True,8
4765,23,US,mobile,True,2
4766,20,CA,mobile,True,5
4767,6,DE,tablet,True,1
4768,18,AU,mobile,True,4
4769,10,US,mobile,True,1
4770,0,DE,desktop,True,7
4771,12,US,desktop,True,4
4772,9,US,mobile,True,2
4773,19,UK,mobile,False,2
4774,10,DE,desktop,True,4
4775,19,UK,desktop,True,2
4776,0,UK,mobile,True,2
4777,10,AU,mobile,True,4
4778,9,US,mobile,True,1
4779,9,CA,desktop,True,5
4780,5,US,desktop,True,7
4781,8,US,tablet,True,3
4782,15,CA,desktop,True,3
4783,10,FR,mobile,True,1
4784,12,UK,mobile,True,3
4785,11,DE,desktop,True,9
4786,20,US,desktop,True,2
4787,20,US,mobile,True,3
4788,13,UK,mobile,True,7
4789,10,US,desktop,True,9
4790,6,US,mobile,True,3
4791,22,UK,mobile,True,5
4792,5,US,desktop,True,8
4793,10,US,desktop,True,6
4794,10,UK,mobile,True,5
4795,10,UK,desktop,True,10
4796,8,FR,mobile,True,1
4797,19,CA,mobile,True,4
4798,7,UK,mobile,True,3
4799,16,FR,desktop,True,2
4800,7,DE,tablet,True,0
4801,5,US,desktop,True,6
4802,20,US,desktop,True,7
4803,8,CA,mobile,True,3
4804,19,UK,mobile,True,3
4805,14,DE,mobile,True,2
4806,5,CA,mobile,True,3
4807,22,CA,desktop,True,9
4808,9,AU,desktop,True,8
4809,20,UK,tablet,True,3
4810,8,US,mobile,True,1
4811,20,DE,mobile,False,6
4812,0,US,mobile,True,3
4813,14,DE,mobile,True,1
4814,18,AU,mobile,True,3
4815,21,CA,mobile,True,5
4816,20,UK,mobile,True,0
4817,19,UK,mobile,True,3
4818,20,US,mobile,True,5
4819,8,US,mobile,True,2
4820,9,CA,mobile,True,5
4821,9,DE,mobile,True,5
4822,11,CA,mobile,True,1
4823,11,US,mobile,True,3
4824,14,UK,mobile,True,3
4825,8,DE,mobile,True,2
4826,17,UK,mobile,True,7
4827,8,UK,desktop,True,2
4828,10,DE,desktop,True,4
4829,13,CA,desktop,True,4
4830,19,UK,mobile,True,3
4831,18,FR,mobile,True,2
4832,17,US,desktop,True,4
4833,8,AU,mobile,False,3
4834,14,US,desktop,True,4
4835,6,US,mobile,True,7
4836,11,FR,mobile,True,3
4837,12,US,desktop,True,4
4838,2,CA,mobile,True,6
4839,9,DE,mobile,True,4
4840,22,FR,mobile,False,3
4841,22,AU,mobile,True,4
4842,11,US,mobile,True,4
4843,3,CA,mobile,True,1
4844,8,US,desktop,True,5
4845,11,UK,desktop,True,9
4846,21,DE,mobile,True,2
4847,7,US,tablet,True,3
4848,18,UK,mobile,True,1
4849,6,UK,mobile,True,0
4850,23,CA,desktop,True,5
4851,11,AU,desktop,True,10
4852,18,US,desktop,True,12
4853,10,UK,mobile,True,1
4854,16,FR,mobile,True,2
4855,8,UK,desktop,True,3
4856,7,US,mobile,True,7
4857,21,UK,desktop,True,3
4858,21,US,mobile,False,2
4859,20,US,desktop,True,9
4860,16,DE,mobile,True,1
4861,19,UK,mobile,True,4
4862,5,FR,mobile,True,5
4863,10,DE,desktop,False,3
4864,10,CA,desktop,True,3
4865,16,US,mobile,True,0
4866,11,UK,desktop,True,3
4867,7,US,mobile,True,4
4868,16,FR,mobile,True,0
4869,19,US,mobile,True,4
4870,11,US,mobile,True,5
4871,7,UK,mobile,True,2
4872,8,US,mobile,True,0
4873,9,US,desktop,True,6
4874,10,UK,desktop,True,6
4875,17,US,desktop,True,5
4876,16,US,mobile,True,0
4877,17,US,desktop,True,1
4878,11,CA,desktop,True,4
4879,19,UK,mobile,True,7
4880,8,UK,desktop,True,3
4881,13,UK,mobile,True,4
4882,19,US,mobile,True,4
4883,8,FR,mobile,True,1
4884,6,US,mobile,True,3
4885,20,CA,desktop,True,4
4886,10,FR,mobile,False,4
4887,17,DE,mobile,True,4
4888,1,US,desktop,True,7
4889,17,US,desktop,True,3
4890,10,CA,desktop,True,4
4891,4,US,mobile,True,3
4892,16,DE,mobile,True,2
4893,9,CA,desktop,True,7
4894,11,CA,mobile,True,7
4895,6,US,mobile,True,8
4896,7,CA,mobile,True,2
4897,10,CA,mobile,True,5
4898,6,DE,mobile,True,3
4899,21,US,mobile,True,5
4900,0,US,mobile,True,2
4901,13,US,mobile,True,4
4902,7,US,mobile,True,1
4903,10,UK,mobile,True,3
4904,21,FR,desktop,True,8
4905,8,US,desktop,True,5
4906,22,DE,mobile,True,2
4907,8,US,mobile,True,4
4908,18,US,mobile,True,3
4909,14,US,mobile,True,2
4910,20,US,mobile,True,2
4911,15,FR,mobile,True,4
4912,14,US,desktop,True,4
4913,8,CA,desktop,True,5
4914,8,UK,mobile,True,2
4915,21,FR,mobile,True,3
4916,10,US,desktop,True,7
4917,11,US,mobile,True,4
4918,18,US,desktop,True,6
4919,10,UK,mobile,True,4
4920,22,US,desktop,True,7
4921,18,FR,desktop,True,3
4922,16,CA,desktop,True,6
4923,20,CA,mobile,True,3
4924,3,UK,mobile,True,5
4925,9,US,mobile,True,2
4926,13,UK,desktop,False,6
4927,9,AU,mobile,True,4
4928,18,DE,mobile,True,6
4929,21,FR,mobile,False,1
4930,12,DE,mobile,True,3
4931,10,US,mobile,True,3
4932,22,US,mobile,True,4
4933,12,US,mobile,True,3
4934,13,US,mobile,True,4
4935,11,US,desktop,True,6
4936,20,UK,desktop,True,6
4937,15,CA,desktop,True,2
4938,18,FR,mobile,True,3
4939,19,CA,desktop,True,4
4940,10,FR,mobile,True,1
4941,12,US,mobile,True,3
4942,19,US,mobile,False,3
4943,11,CA,mobile,True,2
4944,19,US,mobile,True,3
4945,21,US,tablet,True,3
4946,16,US,mobile,True,7
4947,18,US,mobile,True,1
4948,19,UK,mobile,True,1
4949,19,UK,mobile,True,5
4950,11,UK,mobile,True,5
4951,4,CA,mobile,False,2
4952,12,US,desktop,True,6
4953,17,US,mobile,True,2
4954,12,US,mobile,True,5
4955,18,US,desktop,False,6
4956,11,CA,desktop,True,5
4957,16,DE,desktop,True,11
4958,8,CA,desktop,True,6
4959,18,US,mobile,True,4
4960,14,UK,mobile,True,5
4961,8,UK,desktop,True,4
4962,10,UK,desktop,True,9
4963,18,UK,mobile,True,2
4964,13,UK,mobile,True,1
4965,9,UK,desktop,True,9
4966,22,CA,mobile,True,5
4967,18,US,mobile,True,3
4968,22,CA,mobile,True,1
4969,12,US,desktop,True,5
4970,13,US,tablet,True,4
4971,20,AU,mobile,True,5
4972,14,AU,mobile,True,4
4973,18,US,mobile,True,3
4974,9,UK,mobile,True,1
4975,12,US,mobile,True,6
4976,7,UK,mobile,True,0
4977,8,DE,mobile,True,1
4978,0,AU,desktop,True,5
4979,2,CA,desktop,True,7
4980,22,US,mobile,True,3
4981,9,CA,mobile,True,3
4982,17,US,tablet,True,4
4983,19,FR,mobile,True,4
4984,15,FR,desktop,True,4
4985,8,UK,mobile,True,4
4986,18,US,desktop,True,2
4987,16,US,desktop,True,6
4988,18,US,desktop,True,3
4989,18,DE,desktop,True,6
4990,22,UK,desktop,True,7
4991,15,US,mobile,True,3
4992,10,UK,mobile,True,2
4993,17,DE,mobile,True,0
4994,5,US,desktop,True,8
4995,20,FR,desktop,True,4
4996,7,FR,mobile,True,4
4997,10,FR,mobile,True,5
4998,19,US,desktop,True,5
4999,16,US,mobile,True,1
5000,3,RU,desktop,False,15
5001,2,CN,desktop,False,20
5002,22,BR,mobile,True,25
